"CNTSCHID" "PV1MATH" "PV1READ" "PV1SCIE" "ESCS" "TMINS" "Region"
"22083" 82600330 563.067 473.343 432.319 0.3501 1500 82611
"22084" 82600330 468.867 495.517 454.442 0.9943 1500 82611
"22085" 82600330 548.199 560.342 501.489 -0.4516 1500 82611
"22086" 82600330 430.203 593.333 560.911 0.7473 1500 82611
"22087" 82600330 541.396 528.957 557.039 -0.0299 1500 82611
"22088" 82600330 644.255 560.822 590.458 0.3591 1500 82611
"22089" 82600330 393.178 382.934 408.721 0.8628 1500 82611
"22090" 82600330 459.932 411.345 393.887 -0.4026 2100 82611
"22091" 82600330 404.938 354.791 435.246 -0.198 1500 82611
"22092" 82600330 693.471 662.026 634.564 0.0463 1500 82611
"22093" 82600330 408.952 353.25 453.757 NA 1500 82611
"22094" 82600330 508.139 409.608 482.912 0.0546 1500 82611
"22095" 82600330 450.131 457.33 464.622 -1.1181 1500 82611
"22096" 82600330 488.378 562.19 560.956 -0.0596 1500 82611
"22097" 82600331 591.636 640.962 549.869 1.1151 NA 82611
"22098" 82600331 592.418 594.933 598.086 -0.2846 1500 82611
"22099" 82600331 392.65 382.04 348.034 1.4662 1800 82611
"22100" 82600331 471.208 459.22 408.146 NA NA 82611
"22101" 82600331 420.502 369.688 435.567 -1.5309 NA 82611
"22102" 82600331 494.164 480.871 429.688 0.0957 1500 82611
"22103" 82600331 359.725 483.48 359.477 -1.06 NA 82611
"22104" 82600331 391.034 446.223 486.746 -0.5208 1500 82611
"22105" 82600331 419.637 477.118 474.953 1.4823 1500 82611
"22106" 82600331 427.947 490.294 446.056 -0.9651 1650 82611
"22107" 82600331 592.082 536.751 472.088 0.4955 750 82611
"22108" 82600331 444.104 511.852 443.576 -0.0041 1500 82611
"22109" 82600331 481.989 441.235 501.203 0.507 NA 82611
"22110" 82600331 625.371 554.589 702.834 -0.9248 1500 82611
"22111" 82600331 638.069 672.456 654.16 -0.6024 1500 82611
"22112" 82600331 295.069 291.634 392.327 0.9644 1650 82611
"22113" 82600331 537.037 529.152 586.607 0.7896 1500 82611
"22114" 82600331 571.43 582.037 587.072 -0.7912 1650 82611
"22115" 82600331 465.21 427.468 448.425 1.1403 1500 82611
"22116" 82600331 625.618 592.62 530.846 -1.2824 1500 82611
"22117" 82600331 508.191 504.678 541.909 0.8354 1600 82611
"22118" 82600331 460.216 504.315 502.276 1.5561 1500 82611
"22119" 82600331 515.494 527.234 537.399 1.0656 2100 82611
"22120" 82600331 526.73 537.691 558.279 -0.325 1600 82611
"22121" 82600331 647.462 561.009 603.942 0.5423 1500 82611
"22122" 82600331 301.063 312.371 370.848 0.1831 NA 82611
"22123" 82600331 358.426 395.962 334.949 -1.285 1500 82611
"22124" 82600331 469.998 443.255 509.848 0.2906 1200 82611
"22125" 82600331 580.112 631.105 662.241 0.6597 1500 82611
"22126" 82600331 541.708 550.508 585.619 0.4041 NA 82611
"22127" 82600332 538.956 539.928 544.515 1.566 1500 82613
"22128" 82600332 443.37 475.286 412.298 -1.4145 1500 82613
"22129" 82600332 554.533 591.241 604.181 0.6658 NA 82613
"22130" 82600332 529.729 533.53 500.236 -0.5583 1375 82613
"22131" 82600332 517.761 609.037 566.06 1.74 1375 82613
"22132" 82600332 549.04 532.511 546.97 0.2539 NA 82613
"22133" 82600332 496.437 536.103 529.957 0.6576 1500 82613
"22134" 82600332 521.932 553.068 572.021 1.2704 1500 82613
"22135" 82600332 522.447 527.355 565.965 0.2512 1500 82613
"22136" 82600332 504.486 520.505 520.679 0.2962 1375 82613
"22137" 82600332 589.866 593.752 596.484 0.3585 1500 82613
"22138" 82600332 450.037 495.393 540.071 1.3228 1500 82613
"22139" 82600332 490.118 418.965 478.634 1.7873 1500 82613
"22140" 82600332 598.748 584.091 548.345 1.2124 1500 82613
"22141" 82600332 532.047 606.84 621.975 0.2646 1500 82613
"22142" 82600332 543.786 572.846 495.9 0.8531 1500 82613
"22143" 82600332 411.343 281.844 342.685 -0.1835 1100 82613
"22144" 82600332 534.665 521.435 559.22 0.3934 NA 82613
"22145" 82600332 548.724 582.05 511.524 0.548 1500 82613
"22146" 82600332 585.324 538.855 593.074 0.0871 NA 82613
"22147" 82600332 519.822 518.687 545.247 0.127 1375 82613
"22148" 82600332 450.986 423.597 445.484 -0.7227 900 82613
"22149" 82600332 471.413 448.921 479.954 1.1589 NA 82613
"22150" 82600332 458.005 526.571 583.976 0.5562 1705 82613
"22151" 82600332 467.442 421.206 462.956 0.4619 NA 82613
"22152" 82600332 534.465 576.497 507.289 -0.8173 1200 82613
"22153" 82600332 474.819 516.812 540.676 0.9036 1375 82613
"22154" 82600333 387.97 354.093 372.903 0.9697 NA 82613
"22155" 82600333 535.902 549.627 580.895 1.4019 1500 82613
"22156" 82600333 601.386 704.057 628.08 -0.6116 1500 82613
"22157" 82600333 437.458 430.173 407.225 -0.9937 1500 82613
"22158" 82600333 457.643 491.023 421.61 0.5431 1200 82613
"22159" 82600333 525.031 476.953 519.01 0.7576 NA 82613
"22160" 82600333 486.906 463.829 469.421 0.5675 1500 82613
"22161" 82600333 440.869 410.686 474.02 NA NA 82613
"22162" 82600333 590.019 502.213 510.437 1.1054 1920 82613
"22163" 82600333 340.123 336.992 331.222 1.0762 1800 82613
"22164" 82600333 449.464 574.693 472.453 0.6288 1500 82613
"22165" 82600333 557.423 588.247 560.621 0.7211 1500 82613
"22166" 82600333 288.497 236.774 328.502 0.6504 NA 82613
"22167" 82600333 520.908 504.448 441.44 0.5352 1500 82613
"22168" 82600333 561.257 582.227 528.895 1.3381 1500 82613
"22169" 82600333 407.04 435.803 390.414 NA NA 82613
"22170" 82600333 488.849 497.616 458.837 NA 720 82613
"22171" 82600333 401.232 390.364 386.204 -1.1712 1375 82613
"22172" 82600333 493.583 425.03 473.652 0.764 1560 82613
"22173" 82600333 507.253 576.983 492.725 0.9708 1500 82613
"22174" 82600333 604.957 588.235 567.202 -1.2637 1500 82613
"22175" 82600333 552.668 610.769 556.421 0.1769 1500 82613
"22176" 82600333 538.35 572.887 559.458 1.1095 1500 82613
"22177" 82600333 492.871 519.643 410.086 0.1997 NA 82613
"22178" 82600333 471.047 500.52 429.952 0.7051 1500 82613
"22179" 82600333 477.027 566.338 481.209 0.8627 1500 82613
"22180" 82600333 424.391 396.139 430.913 NA NA 82613
"22181" 82600333 418.276 460.939 503.741 -0.9013 1500 82613
"22182" 82600333 623.124 656.606 650.011 1.6327 1500 82613
"22183" 82600333 476.054 326.604 390.286 0.4873 3000 82613
"22184" 82600333 415.725 278.012 310.674 NA NA 82613
"22185" 82600333 533.365 426.219 481.461 0.4224 1500 82613
"22186" 82600333 438.885 386.282 485.187 -1.7186 600 82613
"22187" 82600333 548.068 593.778 580.66 1.0586 1500 82613
"22188" 82600334 472.764 417.356 418.032 0.2194 1750 82612
"22189" 82600334 536.447 552.572 526.482 -0.284 1295 82612
"22190" 82600334 389.436 390.947 410.587 0.5764 NA 82612
"22191" 82600334 511.886 599.961 590.995 -0.245 1650 82612
"22192" 82600334 508.568 531.197 524.707 0.7199 1750 82612
"22193" 82600334 418.028 388.008 428.23 0.3098 NA 82612
"22194" 82600334 400.026 476.254 478.766 -0.9974 1925 82612
"22195" 82600334 401.011 407.191 375.781 -0.5001 1925 82612
"22196" 82600334 547.893 460.628 560.689 -0.7926 1750 82612
"22197" 82600334 590.687 590.684 604.27 0.1433 1925 82612
"22198" 82600334 511.126 479.313 526.434 -0.9349 2070 82612
"22199" 82600334 366.141 423.703 396.634 0.4371 1540 82612
"22200" 82600334 575.38 567.132 534.59 0.068 1680 82612
"22201" 82600334 391.371 459.14 443.801 0.468 2800 82612
"22202" 82600334 403.184 291.972 367.345 1.0743 2250 82612
"22203" 82600334 393.372 411.539 360.494 -0.6938 1925 82612
"22204" 82600334 455.39 513.533 510.647 -0.2579 1295 82612
"22205" 82600334 463.316 380.031 358.711 0.0542 1650 82612
"22206" 82600334 564.381 581.66 600.31 1.3656 2100 82612
"22207" 82600334 343.614 430.698 368.32 -0.0948 420 82612
"22208" 82600334 485.713 568.541 567.493 0.4407 1680 82612
"22209" 82600334 450.233 451.743 438.157 0.3666 1650 82612
"22210" 82600334 510.378 489.564 497.304 0.0234 1750 82612
"22211" 82600334 402.262 462.784 407.45 -0.3945 1750 82612
"22212" 82600334 440.429 506.729 439.168 -0.79 1400 82612
"22213" 82600334 525.122 523.827 490.706 -0.1098 2695 82612
"22214" 82600334 364.686 368.288 403.823 0.8106 1170 82612
"22215" 82600334 364.917 422.753 356.063 -0.2578 2170 82612
"22216" 82600334 438.348 409.816 403.342 -0.8204 1470 82612
"22217" 82600334 428.733 494.422 444.403 -0.0843 1375 82612
"22218" 82600334 441.762 482.477 444.833 0.5274 1925 82612
"22219" 82600334 473.181 502.279 474.77 -0.0463 NA 82612
"22220" 82600334 490.384 465.177 447.936 -0.0659 NA 82612
"22221" 82600335 427.905 519.071 557.171 0.4648 1800 82611
"22222" 82600335 568.109 582.472 600.282 -0.8163 1500 82611
"22223" 82600335 530.051 510.11 522.304 NA NA 82611
"22224" 82600335 484.727 402.969 420.146 NA NA 82611
"22225" 82600335 477.518 395.663 391.686 NA 2100 82611
"22226" 82600335 405.692 490.91 389.472 -0.7401 1500 82611
"22227" 82600335 484.889 535.763 544.806 -0.1915 840 82611
"22228" 82600335 616.152 570.959 604.302 1.4246 2100 82611
"22229" 82600335 515.367 505.472 548.032 -0.6055 1500 82611
"22230" 82600335 423.618 544.106 519.207 1.2549 1500 82611
"22231" 82600335 511.758 509.425 447.794 -0.4919 1500 82611
"22232" 82600335 425.558 501.988 505.045 NA 1500 82611
"22233" 82600335 345.118 432.072 406.032 0.4097 1500 82611
"22234" 82600335 414.977 399.322 461.268 0.6729 NA 82611
"22235" 82600335 563.063 633.579 693.694 0.6937 1500 82611
"22236" 82600335 597.332 608.145 623.334 0.448 1500 82611
"22237" 82600335 592.458 577.905 576.194 -0.2476 1500 82611
"22238" 82600335 684.907 615.008 567.875 0.5057 1500 82611
"22239" 82600335 402.326 408.858 363.886 0.7889 1200 82611
"22240" 82600335 543.061 566.757 561.094 1.493 1500 82611
"22241" 82600335 492.023 396.27 459.745 0.3391 1500 82611
"22242" 82600335 613.042 604.664 679.251 0.3873 2100 82611
"22243" 82600335 600.349 612.983 646.608 0.2956 1500 82611
"22244" 82600335 441.479 478.073 454.696 0.6603 1500 82611
"22245" 82600335 388.594 356.028 391.478 -0.7533 1500 82611
"22246" 82600335 426.658 467.606 474.341 0.4915 1680 82611
"22247" 82600335 446.614 503.249 422.641 NA NA 82611
"22248" 82600335 486.765 491.956 517.87 0.4321 1500 82611
"22249" 82600336 442.421 436.439 449.32 0.514 1500 82613
"22250" 82600336 711.145 689.382 656.906 0.7603 NA 82613
"22251" 82600336 419.365 354.654 384.456 0.9988 1740 82613
"22252" 82600336 559.805 542.715 493.597 -0.8788 1500 82613
"22253" 82600336 611.784 641.805 611.291 -0.1734 1500 82613
"22254" 82600336 507.404 442.242 483.254 -0.3153 1375 82613
"22255" 82600336 515.112 405.928 439.24 0.3278 NA 82613
"22256" 82600336 617.722 535.318 611.069 0.8457 1375 82613
"22257" 82600336 503.158 540.151 530.996 -0.9496 NA 82613
"22258" 82600336 411.308 443.227 361.915 1.196 NA 82613
"22259" 82600336 484.196 516.365 480.028 1.0101 NA 82613
"22260" 82600336 572.817 576.032 593.97 0.1006 1500 82613
"22261" 82600336 546.38 461.339 474.803 -0.0336 NA 82613
"22262" 82600336 567.991 671.411 525.128 0.8247 1375 82613
"22263" 82600336 641.231 671.42 627.985 1.3353 1500 82613
"22264" 82600336 496.412 516.894 494.491 1.6479 1500 82613
"22265" 82600336 540.552 527.319 605.696 1.1626 2100 82613
"22266" 82600336 640.632 621.601 637.924 0.8565 1500 82613
"22267" 82600336 339.119 397.216 476.227 NA 1375 82613
"22268" 82600336 518.724 568.245 567.125 0.4341 1500 82613
"22269" 82600336 668.571 672.497 679.324 0.5305 1500 82613
"22270" 82600336 569.535 638.563 554.639 0.1176 1500 82613
"22271" 82600336 560.941 496.535 551.072 0.9074 1500 82613
"22272" 82600336 577.866 637.087 566.6 0.9228 1500 82613
"22273" 82600336 570.573 588.473 567.184 -0.5757 1500 82613
"22274" 82600336 586.382 550.003 539.49 0.7568 1375 82613
"22275" 82600336 378.277 426.646 382.146 1.4186 1375 82613
"22276" 82600336 583.034 627.274 551.639 0.8555 3000 82613
"22277" 82600336 405.41 505.083 395.876 -0.1737 1500 82613
"22278" 82600336 491.874 505.946 494.691 0.5933 1500 82613
"22279" 82600338 415.612 512.539 463.839 0.6803 1530 82612
"22280" 82600338 439.554 499.108 473.423 1.0706 1620 82612
"22281" 82600338 354.07 382.532 342.137 0.0874 NA 82612
"22282" 82600338 302.798 326.284 295.975 -0.325 1530 82612
"22283" 82600338 490.693 607.812 556.203 -0.5741 1560 82612
"22284" 82600338 332.164 359.313 340.934 -1.1479 NA 82612
"22285" 82600338 370.596 435.312 481.122 -1.3936 1110 82612
"22286" 82600338 276.271 300.672 352.213 -1.1036 NA 82612
"22287" 82600338 441.25 397.7 415.204 -1.0289 NA 82612
"22288" 82600338 403.288 458.299 448.636 -0.8536 1530 82612
"22289" 82600338 405.996 344.318 394.112 -1.218 NA 82612
"22290" 82600338 356.894 329.925 334.263 -0.1174 NA 82612
"22291" 82600338 394.421 338.865 345.991 1.0823 NA 82612
"22292" 82600338 287.397 243.084 186.695 0.4242 NA 82612
"22293" 82600338 448.039 428.844 364.063 0.8167 NA 82612
"22294" 82600338 413.619 431.737 390.353 -1.7042 2400 82612
"22295" 82600338 303.545 355.056 265.371 -0.046 840 82612
"22296" 82600338 463.174 449.703 415.042 -0.5324 1530 82612
"22297" 82600338 310.609 385.985 323.004 0.05 3000 82612
"22298" 82600338 458.04 431.695 439.749 -0.7993 1500 82612
"22299" 82600338 539.227 668.27 550.348 0.1276 1800 82612
"22300" 82600338 355.663 295.678 414.019 -1.428 330 82612
"22301" 82600338 412.981 371.897 376.284 NA NA 82612
"22302" 82600338 456.776 545.179 495.197 -1.01 1500 82612
"22303" 82600338 421.078 454.826 406.422 -0.9789 1530 82612
"22304" 82600339 474.428 449.475 425.264 0.5198 1500 82611
"22305" 82600339 493.22 551.045 513.906 0.5246 2250 82611
"22306" 82600339 497.863 446.313 479.441 -0.3011 1500 82611
"22307" 82600339 590.106 552.25 560.072 0.4041 NA 82611
"22308" 82600339 498.509 590.395 525.617 0.9583 1500 82611
"22309" 82600339 407.175 408.591 385.668 0.934 1375 82611
"22310" 82600339 609.018 531.516 576.896 1.71 1620 82611
"22311" 82600339 542.241 646.862 564.287 0.0301 1500 82611
"22312" 82600339 535.344 533.744 523.492 0.5498 1500 82611
"22313" 82600339 612.661 536.298 569.203 -0.6567 1800 82611
"22314" 82600339 653.012 721.442 741.061 1.2482 1680 82611
"22315" 82600339 529.303 384.754 525.908 0.2268 NA 82611
"22316" 82600339 335.837 310.721 380.064 -0.3599 130 82611
"22317" 82600339 665.429 649.276 607.176 1.612 1375 82611
"22318" 82600339 626.691 610.16 636.236 1.6578 1375 82611
"22319" 82600339 436.891 386.303 442.016 -0.3576 1430 82611
"22320" 82600339 462.617 464.794 440.719 0.478 NA 82611
"22321" 82600339 582.019 537.574 612.706 0.6362 1500 82611
"22322" 82600339 580.358 570.769 603.252 1.1597 1500 82611
"22323" 82600339 529.392 516.621 511.804 -1.0763 1500 82611
"22324" 82600339 501.647 611.893 554.138 0.6217 1620 82611
"22325" 82600339 548.706 541.116 580.373 -0.9074 1500 82611
"22326" 82600339 658.514 600.582 598.095 0.5825 1500 82611
"22327" 82600339 486.995 526.198 476.1 -0.902 1500 82611
"22328" 82600339 552.56 525.187 417.966 -0.9505 1500 82611
"22329" 82600339 490.639 488.35 541.392 -0.0546 NA 82611
"22330" 82600339 540.335 528.741 555.805 1.3559 2100 82611
"22331" 82600339 551.572 574.17 628.067 0.1798 1620 82611
"22332" 82600339 554.503 671.023 615.601 -2.1296 1560 82611
"22333" 82600339 531.175 512.794 504.647 -0.4868 NA 82611
"22334" 82600339 566.157 559.206 551.531 1.3341 1500 82611
"22335" 82600339 515.99 454.175 457.098 0.9432 1500 82611
"22336" 82600339 633.776 549.336 604.52 -0.1366 1500 82611
"22337" 82600339 437.733 376.703 402.061 0.2679 NA 82611
"22338" 82600339 512.427 573.552 490.301 -0.6921 1250 82611
"22339" 82600339 573.601 570.101 606.923 -0.5325 1500 82611
"22340" 82600340 531.984 487.223 523.592 NA NA 82613
"22341" 82600340 319.838 249.041 249.482 0.9934 NA 82613
"22342" 82600340 483.524 434.483 492.821 NA NA 82613
"22343" 82600340 541.062 564.098 519.614 0.78 2100 82613
"22344" 82600340 539.699 453.961 517.647 0.5937 1500 82613
"22345" 82600340 456.443 443.702 475.867 NA NA 82613
"22346" 82600340 593.574 577.817 586.417 NA NA 82613
"22347" 82600340 555.845 529.056 495.274 NA NA 82613
"22348" 82600340 443.926 432.728 456.166 NA NA 82613
"22349" 82600340 402.385 446.64 429.732 NA NA 82613
"22350" 82600340 604.176 507.19 549.326 0.7156 NA 82613
"22351" 82600340 512.981 544.59 555.015 0.7321 1500 82613
"22352" 82600340 463.297 423.111 462.286 NA NA 82613
"22353" 82600340 365.525 331.752 410.334 1.0527 NA 82613
"22354" 82600340 481.777 490.922 434.104 NA NA 82613
"22355" 82600340 443.663 418.863 438.033 NA NA 82613
"22356" 82600340 421.474 473.205 459.7 NA NA 82613
"22357" 82600340 532.838 487.751 531.675 NA NA 82613
"22358" 82600340 310.47 297.883 411.609 1.2733 1500 82613
"22359" 82600340 479.242 467.285 545.22 1.0948 1500 82613
"22360" 82600340 464.892 473.16 478.907 0.925 1500 82613
"22361" 82600340 399.013 475.622 397.229 -0.6107 1500 82613
"22362" 82600340 456.538 423.436 495.381 -0.0913 NA 82613
"22363" 82600340 526.756 511.42 536.552 NA NA 82613
"22364" 82600340 605.121 583.157 579.635 NA NA 82613
"22365" 82600340 453.47 436.721 402.035 NA NA 82613
"22366" 82600340 582.735 540.634 537.882 NA NA 82613
"22367" 82600340 503.139 468.946 484.645 NA NA 82613
"22368" 82600340 546.64 452.972 517.987 NA NA 82613
"22369" 82600340 504.869 479.393 458.316 1.3059 NA 82613
"22370" 82600340 411.866 375.649 415.25 NA NA 82613
"22371" 82600340 404.771 407.421 439.567 NA NA 82613
"22372" 82600341 477.912 493.867 510.674 0.7382 NA 82613
"22373" 82600341 418.091 356.471 395.568 1.2404 3000 82613
"22374" 82600341 408.609 532.827 488.193 -0.5317 NA 82613
"22375" 82600341 251.084 309.036 291.344 -1.1109 NA 82613
"22376" 82600341 506.172 488.602 445.07 -1.1272 NA 82613
"22377" 82600341 427.208 475.964 474.513 NA NA 82613
"22378" 82600341 420.482 322.742 417.781 0.0054 NA 82613
"22379" 82600341 507.951 430.7 465.776 NA 1500 82613
"22380" 82600341 433.538 506.685 520.262 0.1696 NA 82613
"22381" 82600341 457.215 403.522 390.112 -0.0696 1500 82613
"22382" 82600341 561.003 609.685 580.951 0.3458 1500 82613
"22383" 82600341 651.525 712.829 661.991 0.0304 1500 82613
"22384" 82600341 598.096 582.658 608.665 0.8854 1500 82613
"22385" 82600341 431.264 507.654 498.059 -1.1133 1500 82613
"22386" 82600341 415.793 444.901 459.261 0.1425 2100 82613
"22387" 82600341 507.015 554.387 499.57 1.7333 1500 82613
"22388" 82600341 549.195 621.672 493.757 1.0071 1500 82613
"22389" 82600341 441.935 419.656 457.942 NA NA 82613
"22390" 82600341 463.436 446.343 414.514 -0.994 1750 82613
"22391" 82600341 450.861 486.655 503.515 -0.2976 1500 82613
"22392" 82600341 302.668 375.531 355.221 -0.5776 1500 82613
"22393" 82600341 542.221 537.507 506.871 -0.1957 1500 82613
"22394" 82600341 420.634 464.598 439.033 -0.9577 1500 82613
"22395" 82600341 363.692 412.83 421.879 -1.828 2100 82613
"22396" 82600341 596.497 538.176 555.445 1.0717 1500 82613
"22397" 82600341 461.809 420.042 400.739 1.2926 NA 82613
"22398" 82600343 531.174 501.62 516.366 0.7676 1500 82611
"22399" 82600343 472.507 512.952 541.68 1.1004 1560 82611
"22400" 82600343 531.24 584.672 539.163 1.1124 1500 82611
"22401" 82600343 363.956 323.743 348.896 -0.0742 NA 82611
"22402" 82600343 462.589 474.636 462.665 0.7295 1500 82611
"22403" 82600343 575.519 599.846 633.454 1.8343 1500 82611
"22404" 82600343 428.748 432.887 411.213 0.8736 1500 82611
"22405" 82600343 367.734 418.968 391.848 0.234 NA 82611
"22406" 82600343 460.788 440.426 407.831 0.6993 1500 82611
"22407" 82600343 637.941 595.093 649.789 0.4648 1500 82611
"22408" 82600343 500.94 461.877 579.239 0.5655 1500 82611
"22409" 82600343 435.383 466.57 406.092 0.184 NA 82611
"22410" 82600343 394.512 511.945 489.728 -0.2481 1500 82611
